ID,X_Coordinate,Area,Equivalent_Diameter
19059,8312,5763,31.262867234924467
19060,8295,211,5.981990570972911
19061,4671,176,5.463372727751175
19062,15409,1572,16.327916371827854
19063,7841,57,3.1091517853211053
19064,8950,384,8.069936338016594
19065,8367,157,5.160054904838402
19066,8742,2222,19.412278967820427
19067,8827,261,6.65311070775164
19068,8201,361,7.824527071100269
19069,8347,641,10.42637908947152
19070,8415,359,7.802822377220011
19071,7499,72,3.494384937822768
19072,8544,706,10.94225539298352
19073,10154,32,2.329589958548512
19074,8190,246,6.459100620061768
19075,8706,1528,16.09778688686182
19076,8042,393,8.163958185913927
19077,7534,260,6.640353053236833
19078,8258,1474,15.810777908899938
19079,6972,464,8.870814277002188
19080,8141,71,3.470033526598096
19081,12320,255,6.576193548078756
19082,7576,594,10.036856593220891
19083,8441,922,12.504604406630577
19084,8570,54,3.026226126756223
19085,7653,209,5.953572402790882
19086,6520,139,4.855253350498425
19087,8798,355,7.7592308496766655
19088,8836,4727,28.313743778134643
19089,7614,128,4.659179917097024
19090,7927,2497,20.578502488413296
19091,8602,507,9.272748401077314
19092,7870,613,10.196115202088988
19093,12629,3604,24.722756285576303
19094,8507,784,11.530881999516186
19095,8392,411,8.34882595247809
19096,1842,522,9.408919394872033
19097,7812,167,5.321851256905344
19098,7514,320,7.36681028327054
19099,8658,37,2.504986320283831
19100,14497,1558,16.25504676074033
19101,5633,461,8.842090571983665
19102,8264,174,5.432242145412858
19103,15893,564,9.780116959108785
19104,8480,168,5.337761161628797
19105,10154,32,2.329589958548512
19106,8715,368,7.900023912125563
19107,553,1241,14.507426777277132
19108,8635,911,12.429786955884596
19109,7533,358,7.791947358169042
19110,12953,412,8.358976504497395
19111,3704,458,8.81327325284193
19112,7797,115,4.416247622846646
19113,7639,531,9.48968413283126
19114,8140,312,7.274142314112232
19115,8775,128,4.659179917097024
19116,7719,511,9.309255425733742
19117,7883,377,7.99604393271235
19118,7766,853,12.027600988000293
19119,8310,36,2.4709032856106115
19120,8575,352,7.726375807885003
19121,7844,168,5.337761161628797
19122,8407,112,4.35826373827872
19123,9690,365,7.8677568314134
19124,11157,35,2.4363434956658927
19125,8831,1328,15.007333509363262
19126,13534,12155,45.4027311447096
19127,16628,180,5.525107712452905
19128,5860,544,9.605145463473782
19129,7398,409,8.328487734807325
19130,8505,266,6.716535504219315
19131,7454,363,7.846171723988495
19132,6972,464,8.870814277002188
19133,1392,211,5.981990570972911
19134,2023,343,7.62696154198776
19135,7707,161,5.225374655736956
19136,8346,401,8.246633289112202
19137,13117,602,10.104218802887443
19138,3890,153,5.0938976186291365
19139,7818,261,6.65311070775164
19140,5536,370,7.921462279660952
19141,8090,36,2.4709032856106115
19142,3246,1157,14.007840111479045
19143,3654,1309,14.899590065497405
19144,8376,413,8.369114745342383
19145,4991,665,10.61977508936025
19146,7583,4732,28.328714298811683
19147,11977,96,4.034968169008297
19148,7426,269,6.754304511446168
19149,7811,815,11.75664219255518
19150,8006,1807,17.505864910590407
19151,3731,355,7.7592308496766655
19152,8793,357,7.781057139907772
19153,8835,346,7.660242986802948
19154,10154,32,2.329589958548512
19155,3206,502,9.226911499512868
19156,13622,3310,23.69291483700276
19157,8170,497,9.180845752434996
19158,8950,384,8.069936338016594
19159,8758,781,11.508799217679618
19160,8586,641,10.42637908947152
19161,8608,351,7.715393036437147
19162,8162,243,6.419595046899677
19163,7884,813,11.74220800394172
19164,8283,1973,18.29228836560636
19165,8351,502,9.226911499512868
19166,7787,591,10.0114789126771
19167,8227,25,2.0590860713421764
19168,8460,196,5.765440999758093
19169,7450,241,6.393122377230335
19170,8234,489,9.106655883817131
19171,11682,30,2.2556157782376034
19172,9836,630,10.336530042510542
19173,14864,1615,16.549724167430107
19174,7426,190,5.676508558426096
19175,8077,664,10.61178729199887
19176,10272,26,2.0998640115881724
19177,8434,429,8.52968793732762
19178,10864,401,8.246633289112202
19179,7543,98,4.076782427459896
19180,8336,629,10.328323189257548
19181,4279,226,6.190970235813287
19182,3730,468,8.908968492981503
19183,7499,408,8.318299978413151
19184,5597,588,9.98603673962172
19185,15222,1019,13.145938266597891
19186,10444,428,8.519740775999264
19187,8211,392,8.153564854919791
19188,8731,130,4.69543867341656
19189,7523,618,10.237613603965976
19190,7893,2159,19.135103589803503
19191,8058,458,8.81327325284193
19192,8113,27,2.139865015633226
19193,8112,768,11.412613416710538
19194,1829,471,8.9374772650251
19195,1804,600,10.087420422520744
19196,15501,36,2.4709032856106115
19197,6753,1007,13.068304094012698
19198,7778,68,3.395931745752758
19199,7804,301,7.1447616341143325
19200,8025,6678,33.6533036296448
19201,16815,1508,15.9920878654247
19202,10271,27,2.139865015633226
19203,8372,8949,38.957560208436696
19204,8836,32,2.329589958548512
19205,12273,586,9.96903921795572
19206,7634,176,5.463372727751175
19207,11144,265,6.70389854946141
19208,8166,513,9.327455355963316
19209,8258,506,9.26359916510392
19210,14961,71,3.470033526598096
19211,7680,28,2.17913186913936
19212,7832,65,3.3201765266184164
19213,8599,414,8.379240719699794
19214,13083,14739,49.99637374277874
19215,7940,799,11.640667547708922
19216,8468,261,6.65311070775164
19217,7482,27,2.139865015633226
19218,8014,494,9.153095021690763
19219,7462,1415,15.491116371148248
19220,14818,392,8.153564854919791
19221,8082,376,7.985432058185593
19222,7600,214,6.024366476660617
19223,6009,404,8.277423564068531
19224,8485,65,3.3201765266184164
19225,8840,955,12.726417962618653
19226,8302,35,2.4363434956658927
19227,7797,778,11.486673982444158
19228,7844,324,7.412709856831835
19229,8808,571,9.840622015890151
19230,11789,29,2.217703569250547
19231,7991,160,5.20912150701539
19232,3407,632,10.35292423210267
19233,8231,426,8.499811530515775
19234,7549,353,7.737342989853716
19235,13785,438,8.618695787060979
19236,3890,153,5.0938976186291365
19237,7803,821,11.799838818881195
19238,8934,56,3.0817578435363155
19239,8320,1293,14.808250721553303
19240,7646,805,11.684292938132394
19241,6408,1410,15.463722686811806
19242,8067,45,2.7625538562264524
19243,14940,1279,14.727864121481923
19244,7475,376,7.985432058185593
19245,8484,131,4.713463456290255
19246,7662,396,8.195059091626764
19247,7846,659,10.57175777440959
19248,4568,31,2.292901209603729
19249,10272,26,2.0998640115881724
19250,8726,1799,17.46707070244172
19251,8819,414,8.379240719699794
19252,7949,748,11.263031414318489
19253,8138,592,10.019945281135325
19254,8513,561,9.754071328421986
19255,815,395,8.184705254148536
19256,8207,375,7.974806062715905
19257,8564,434,8.5792507480567
19258,14525,376,7.985432058185593
19259,8436,2368,20.03989056227065
19260,8600,216,6.052452253512446
19261,7585,4068,26.26606221520593
19262,10973,474,8.965895388456413
19263,330,167,5.321851256905344
19264,8328,447,8.706793774496614
19265,8520,1258,14.606454730820564
19266,8950,384,8.069936338016594
19267,2878,555,9.701770300936678
19268,8174,388,8.111858367323233
19269,10454,597,10.062170269220507
19270,8637,181,5.540433976880728
19271,15173,361,7.824527071100269
19272,7832,988,12.944431117364738
19273,7634,564,9.780116959108785
19274,508,481,9.031856622119212
19275,8539,504,9.245273530608946
19276,15472,299,7.120985323140084
19277,8628,349,7.693380457950016
19278,1445,449,8.726250321160208
19279,7421,1084,13.558733903912662
19280,6022,145,4.958935934788135
19281,7975,212,5.99614914834318
19282,8093,2645,21.179579564402804
19283,13736,703,10.918982225069032
19284,9335,661,10.58778774233434
19285,7920,431,8.549547540316269
19286,2590,417,8.409545486682296
19287,16691,476,8.984790868611222
19288,8382,587,9.97754159836515
19289,8647,1345,15.103084028327135
19290,16628,1647,16.71288004483339
19291,947,374,7.964165889781714
19292,8798,695,10.856676539698093
19293,8792,60,3.1899224250863623
19294,15758,793,11.596878047495228
19295,1144,385,8.080437235546633
19296,8187,1273,14.693278091461677
19297,8836,1153,13.983605075833983
19298,7683,628,10.320109809676804
19299,8122,522,9.408919394872033
19300,8228,2115,18.939115053294525
19301,8246,676,10.707247570979316
19302,8472,963,12.779611163998895
19303,10851,482,9.041240371790062
19304,8576,55,3.05411820141752
19305,7780,8029,36.90075274115125
19306,8297,441,8.64816149963714
19307,8737,1173,14.104363838055448
19308,8758,511,9.309255425733742
19309,7568,352,7.726375807885003
19310,13054,583,9.943488456031703
19311,13223,2728,21.50931993848707
19312,12544,674,10.691396714663002
19313,8093,997,13.003254889215656
19314,7773,480,9.022463112950414
19315,7982,587,9.97754159836515
19316,11977,96,4.034968169008297
19317,9055,1730,17.128824042657417
19318,7274,1435,15.600210087810147
19319,8233,655,10.53962469772612
19320,7950,129,4.677344430106473
19321,8276,426,8.499811530515775
19322,7989,539,9.560902273564556
19323,8009,851,12.013492360284332
19324,7420,1061,13.414120040608363
19325,7806,508,9.281888618575946
19326,8724,469,8.918481542667726
19327,13773,407,8.308099729354506
19328,7468,2125,18.983835576131742
19329,8587,287,6.976626043924291
19330,8751,398,8.215727621531164
19331,8146,60,3.1899224250863623
19332,8506,429,8.52968793732762
19333,8591,334,7.52623422444784
19334,13749,411,8.34882595247809
19335,7578,443,8.66774965949881
19336,16662,433,8.569361118546913
19337,8414,481,9.031856622119212
19338,8532,88,3.8631879039425017
19339,8778,12154,45.40086344972764
19340,6950,700,10.8956593456968
19341,8397,1135,13.874023547387733
19342,8614,41,2.6369167860742944
19343,4587,65,3.3201765266184164
19344,8832,103,4.179488252248698
19345,16409,607,10.146093075980689
19346,8306,366,7.878527208572681
19347,7900,826,11.835715577919853
19348,1279,369,7.9107503582228835
19349,9658,1097,13.639793968777251
19350,7678,711,10.980934394445493
19351,7591,393,8.163958185913927
19352,9865,387,8.101398197443707
19353,9713,1363,15.203809676858327
19354,3618,53,2.9980745741715897
19355,6541,945,12.659612157549873
19356,8021,226,6.190970235813287
19357,13605,3227,23.39397272337764
19358,7450,970,12.825974248718104
19359,7973,568,9.814736950408737
19360,11307,47,2.823276579523741
19361,4991,665,10.61977508936025
19362,11599,479,9.013059813769296
19363,7652,254,6.563286384413287
19364,8206,33,2.365709786287801
19365,3456,702,10.911213471168349
19366,12885,12772,46.54081149147407
19367,8137,337,7.559959117293785
19368,8411,409,8.328487734807325
19369,8835,699,10.887873950386377
19370,4440,1750,17.227550070850906
19371,8222,48,2.8531533541776346
19372,14215,453,8.765033847020778
19373,8829,451,8.745663582798292
19374,7701,255,6.576193548078756
19375,8691,4427,27.400548559171472
19376,7731,88,3.8631879039425017
19377,7813,77,3.61368138932055
19378,8058,312,7.274142314112232
19379,8124,565,9.788783435739862
19380,8345,753,11.30061253781246
19381,1412,329,7.46968771177289
19382,7483,470,8.92798445590452
19383,7750,382,8.04889344343091
19384,8332,515,9.345619843189876
19385,8257,976,12.86558105709131
19386,14352,507,9.272748401077314
19387,7903,28,2.17913186913936
19388,8306,1678,16.869432573444563
19389,8539,721,11.057886522966047
19390,7684,83,3.751833377340816
19391,8248,1090,13.59620629384968
19392,840,844,11.963981141945824
19393,8699,813,11.74220800394172
19394,7516,386,8.090924504379974
19395,8174,677,10.715164206124436
19396,6631,1122,13.794339961008925
19397,2888,59,3.163228044277087
19398,8491,74,3.542585627704468
19399,7982,587,9.97754159836515
19400,2920,68,3.395931745752758
19401,7905,1689,16.924635385958492
19402,12544,674,10.691396714663002
19403,15969,537,9.543147565070775
19404,7715,391,8.143158258649736
19405,8103,419,8.429688139457722
19406,976,456,8.794009244555257
19407,8785,492,9.13454769762382
19408,8362,1133,13.861794348407194
19409,8678,524,9.42692691258051
19410,8701,848,11.99229829668636
19411,4290,402,8.256909471652294
19412,11641,46,2.793080239899932
19413,9951,459,8.822889484019777
19414,8257,37,2.504986320283831
19415,3167,383,8.05942175851797
19416,16817,714,11.004076536857577
19417,6592,128,4.659179917097024
19418,11682,30,2.2556157782376034
19419,7602,28,2.17913186913936
19420,11096,505,9.254440883907913
19421,8033,850,12.00643182934223
19422,15696,466,8.889911854062529
19423,8740,1394,15.375734930309289
19424,8487,233,6.286116956158288
19425,8982,485,9.069333366592604
19426,7728,855,12.041693085379698
19427,7543,62,3.2426519878032685
19428,8378,470,8.92798445590452
19429,8046,342,7.615835406900053
19430,8557,636,10.38563497469124
19431,7974,423,8.469829738571221
19432,5551,1001,13.029313542385191
19433,8166,158,5.176462116051335
19434,8799,388,8.111858367323233
19435,9395,307,7.215620508044959
19436,1144,385,8.080437235546633
19437,15051,738,11.187490445146622
19438,7662,1680,16.879482876733164
19439,7917,1012,13.100707575678044
19440,8593,391,8.143158258649736
19441,815,395,8.184705254148536
19442,13294,452,8.75535407173531
19443,1166,45,2.7625538562264524
19444,8793,546,9.622785782216429
19445,14234,242,6.406372386008408
19446,6683,692,10.833219523010117
19447,5562,1230,14.442988059969156
19448,2568,354,7.748294648540817
19449,8760,42,2.6688805808143985
19450,14184,2906,22.19996559939831
19451,7850,3645,24.86298470603808
19452,8137,1040,13.280706106473666
19453,8395,174,5.432242145412858
19454,1144,385,8.080437235546633
19455,9386,420,8.439741438366582
19456,12517,335,7.537492621503373
19457,14497,1558,16.25504676074033
19458,8291,147,4.99301836981086
19459,3206,502,9.226911499512868
19460,8186,26,2.0998640115881724
19461,8694,596,10.053739458968357
19462,7609,41,2.6369167860742944
19463,7636,697,10.872286434948563
19464,16691,476,8.984790868611222
19465,11802,646,10.466964603322593
19466,10271,27,2.139865015633226
19467,8433,706,10.94225539298352
19468,7981,69,3.4208106992026304
19469,7498,567,9.80609341112712
19470,7577,56,3.0817578435363155
19471,10272,26,2.0998640115881724
19472,12273,586,9.96903921795572
19473,1166,45,2.7625538562264524
19474,8412,1299,14.842568845728518
19475,7690,510,9.30014210448342
19476,14097,722,11.065552303105433
19477,8316,1436,15.60564475444002
19478,7550,507,9.272748401077314
19479,12807,232,6.272612929914687
19480,7829,38,2.538611802300018
19481,8849,457,8.803646517852199
19482,8851,381,8.038351338784418
19483,8518,1683,16.894547121477732
19484,8654,1030,13.21670233102224
19485,7796,765,11.390301345679047
19486,8481,1282,14.745126714773866
19487,8616,41,2.6369167860742944
19488,7097,353,7.737342989853716
19489,8154,490,9.115962637276931
19490,8823,398,8.215727621531164
19491,8014,1613,16.539473485636854
19492,8046,342,7.615835406900053
19493,8442,357,7.781057139907772
19494,8574,771,11.434881951869238
19495,8653,469,8.918481542667726
19496,8844,332,7.503666754681631
19497,8682,1372,15.25392308397552
19498,8174,436,8.598995885216311
19499,8352,31,2.292901209603729
19500,7683,27,2.139865015633226
19501,7759,554,9.693026026694096
19502,7989,269,6.754304511446168
19503,834,546,9.622785782216429
19504,7732,484,9.059978713905576
19505,10934,147,4.99301836981086
19506,8463,619,10.245893114905943
19507,1004,617,10.229327391678371
19508,11789,29,2.217703569250547
19509,8729,1135,13.874023547387733
19510,7674,36,2.4709032856106115
19511,11671,166,5.305893645999435
19512,8362,293,7.049175232931126
19513,7554,6262,32.588249160003265
19514,7600,2210,19.359789609106542
19515,8508,410,8.338663044325743
19516,7804,717,11.027170112178505
19517,8207,510,9.30014210448342
19518,15716,1221,14.390050845591244
19519,12088,834,11.892893280659552
19520,8551,389,8.12230506626535
19521,7966,376,7.985432058185593
19522,8624,126,4.622636765304473
19523,7514,181,5.540433976880728
19524,11748,1099,13.652222029641472
19525,8275,636,10.38563497469124
19526,8471,367,7.88928288212483
19527,8079,765,11.390301345679047
19528,16722,890,12.285688502943364
19529,7933,435,8.589128990532116
19530,8049,70,3.445510014170181
19531,8212,1115,13.7512421633143
19532,10454,597,10.062170269220507
19533,9690,365,7.8677568314134
19534,8589,2432,20.308894418400143
19535,11374,2447,20.37142836836047
19536,15791,264,6.691237728813928
19537,8191,88,3.8631879039425017
19538,8598,507,9.272748401077314
19539,8409,536,9.534257812265643
19540,8665,629,10.328323189257548
19541,4310,51,2.9409631613399254
19542,8785,463,8.861250053976471
19543,12427,1451,15.686938817733004
19544,7810,1582,16.379767618164863
19545,8515,27,2.139865015633226
19546,11102,810,11.720523390784628
19547,6372,576,9.883613142442446
19548,7418,491,9.1252598988849
19549,15718,640,10.41824301403078
19550,425,144,4.941806571221223
19551,8731,368,7.900023912125563
19552,2608,687,10.79401121659082
19553,8826,982,12.90506630918236
19554,7956,478,9.003646693902157
19555,8851,381,8.038351338784418
19556,9392,201,5.83851667904877
19557,7487,109,4.299497942608156
19558,2382,386,8.090924504379974
19559,8031,424,8.479835447598807
19560,15817,391,8.143158258649736
19561,7589,277,6.854004433693092
19562,8759,724,11.080867953761455
19563,7440,67,3.370869176316927
19564,7703,351,7.715393036437147
19565,11108,243,6.419595046899677
19566,12539,3253,23.48802649541464
19567,8652,852,12.020548744070622
19568,7451,53,2.9980745741715897
19569,5536,370,7.921462279660952
19570,10875,1412,15.474685979707433
19571,2348,563,9.771442796019402
19572,9917,1361,15.19265091595918
19573,7472,463,8.861250053976471
19574,8400,2421,20.2629135343385
19575,7924,485,9.069333366592604
19576,8694,356,7.77015165852906
19577,7423,103,4.179488252248698
19578,8305,1613,16.539473485636854
19579,7832,463,8.861250053976471
19580,8151,725,11.088517846252731
19581,13403,779,11.49405379302391
19582,7978,1135,13.874023547387733
19583,11393,1736,17.1585014961134
19584,3206,502,9.226911499512868
19585,8081,44,2.731686363875588
19586,3241,434,8.5792507480567
19587,1560,1659,16.773654354630178
19588,12554,1283,14.750876423206376
19589,10313,510,9.30014210448342
19590,8393,516,9.354688860212946
19591,3425,95,4.013897695126566
19592,7862,118,4.473480001095577
19593,15467,351,7.715393036437147
19594,8571,48,2.8531533541776346
19595,8101,1086,13.571236196936754
19596,3310,113,4.377677035867655
19597,12451,496,9.171604838414916
19598,8438,434,8.5792507480567
19599,12577,2359,20.001771746174736
19600,12878,1357,15.170308770170896
19601,7811,1544,16.181849008759947
19602,6127,34,2.4012863658684456
19603,10271,27,2.139865015633226
19604,6373,44,2.731686363875588
19605,8759,1010,13.08775581020262
19606,1810,1444,15.64905414220054
19607,7629,943,12.646208647007564
19608,8103,1056,13.382475457627857
19609,15323,616,10.221034461744742
19610,10417,792,11.589563711827504
19611,12963,477,8.99422372251477
19612,6197,999,13.0162907369898
19613,12931,2375,20.06948847563283
19614,7648,619,10.245893114905943
19615,16546,1264,14.641245859260655
19616,3842,421,8.449782776169446
19617,15501,36,2.4709032856106115
19618,8683,429,8.52968793732762
19619,7436,574,9.866439170923083
19620,7939,268,6.741738352633854
19621,8062,47,2.823276579523741
19622,7564,597,10.062170269220507
19623,7704,365,7.8677568314134
19624,8317,719,11.042538997841868
19625,8242,393,8.163958185913927
19626,15668,348,7.682350516137583
19627,7986,1078,13.521157663798755
19628,8261,970,12.825974248718104
19629,14965,1524,16.076702677568836
19630,7801,1618,16.565088296532668
19631,7833,314,7.297419629012278
19632,7787,680,10.738879095050551
19633,3764,1823,17.583196551120206
19634,7992,516,9.354688860212946
19635,8067,1660,16.778708943973363
19636,840,844,11.963981141945824
19637,8197,1092,13.608674161021463
19638,8723,732,11.141920029888928
19639,8383,749,11.270557664015252
19640,8283,29,2.217703569250547
19641,7613,263,6.678552906546086
19642,8413,64,3.294537714147482
19643,8394,505,9.254440883907913
19644,1869,879,12.209529654892886
19645,8764,352,7.726375807885003
19646,7688,79,3.660311464815164
19647,6912,159,5.19281748734562
19648,8840,591,10.0114789126771
19649,8431,1520,16.055590780506265
19650,8598,271,6.779366951956331
19651,7859,1049,13.338046912806885
19652,6198,249,6.498366031087027
19653,8687,497,9.180845752434996
19654,8275,201,5.83851667904877
19655,7818,741,11.21020618517565
19656,9511,475,8.97534810103273
19657,12497,489,9.106655883817131
19658,8331,45,2.7625538562264524
19659,8815,390,8.13273834618129
19660,7957,354,7.748294648540817
19661,8503,364,7.8569716901796465
19662,6940,160,5.20912150701539
19663,2035,362,7.835356871537427
19664,11144,265,6.70389854946141
19665,7778,541,9.578624072411838
19666,8143,1433,15.589335070742369
19667,14897,920,12.491034566055337
19668,7887,366,7.878527208572681
19669,8032,38,2.538611802300018
19670,14818,392,8.153564854919791
19671,7683,227,6.204651954678348
19672,15323,616,10.221034461744742
19673,11779,203,5.8674921258972565
19674,7417,596,10.053739458968357
19675,8207,405,8.287661568679358
19676,7607,864,12.104904507024893
19677,7604,1387,15.337081558150444
19678,851,350,7.704394608840788
19679,8802,510,9.30014210448342
19680,9340,186,5.616437994139476
19681,16190,543,9.59631314393831
19682,7973,465,8.880368199294084
19683,11848,647,10.47506283633544
19684,10786,1609,16.518953039167258
19685,8163,396,8.195059091626764
19686,10625,28,2.17913186913936
19687,958,460,8.832495245693291
19688,6394,523,9.417927457629249
19689,7144,202,5.853022332906179
19690,8347,305,7.192078453422444
19691,7429,824,11.821377940218264
19692,8458,48,2.8531533541776346
19693,8085,129,4.677344430106473
19694,8277,48,2.8531533541776346
19695,8247,164,5.273833572148589
19696,13631,1243,14.51911218132821
19697,13682,611,10.179468472289432
19698,8308,1835,17.64097281815658
19699,8435,438,8.618695787060979
19700,7657,173,5.4166097615050575
19701,7849,901,12.361378142788151
19702,7537,1631,16.631502178261144
19703,13893,292,7.037135642191486
19704,7422,732,11.141920029888928
19705,7435,231,6.259079768669282
19706,7713,1658,16.76859824167292
19707,14007,462,8.851675496827152
19708,7763,836,11.907144805581764
19709,8066,809,11.713286265432163
19710,8102,613,10.196115202088988
19711,7807,453,8.765033847020778
19712,7950,28,2.17913186913936
19713,14267,579,9.909318291555907
19714,8124,538,9.552029044484952
19715,14387,4048,26.201415151356088
19716,14352,507,9.272748401077314
19717,8638,2258,19.568902313909295
19718,7923,3053,22.754531527933885
19719,8772,670,10.659624291617204
19720,14652,455,8.784361398266553
19721,14700,947,12.673001491971828
19722,7732,1156,14.0017852851268
19723,8237,2041,18.604842543604317
19724,8678,179,5.509738815609935
19725,8733,840,11.935596805060232
19726,14897,920,12.491034566055337
19727,14922,697,10.872286434948563
19728,8530,580,9.91787186957627
19729,8300,504,9.245273530608946
19730,7646,430,8.539623511968204
19731,7431,1695,16.954670254990077
19732,7821,273,6.804337080510732
19733,8481,152,5.077223604600036
19734,13700,1605,16.498407069724703
19735,8236,1268,14.664394088512095
19736,8402,722,11.065552303105433
19737,14189,931,12.565487341445818
19738,14559,932,12.572233912316577
19739,8654,525,9.435917784354764
19740,8820,332,7.503666754681631
19741,14525,376,7.985432058185593
19742,2568,354,7.748294648540817
19743,14497,1558,16.25504676074033
19744,7630,589,9.994524660184826
19745,3731,355,7.7592308496766655
19746,7892,392,8.153564854919791
19747,8015,308,7.2273627786411
19748,8690,662,10.595793632130302
19749,7852,438,8.618695787060979
19750,8549,318,7.3437529175323535
19751,10396,656,10.547667144297176
19752,14838,840,11.935596805060232
19753,8028,1831,17.62173511034223
19754,5963,398,8.215727621531164
19755,13970,913,12.443423588571374
19756,7945,289,7.000892642563399
19757,9395,307,7.215620508044959
19758,8561,2337,19.90828515444718
19759,8848,606,10.137732058428822
19760,7927,1085,13.564986490781276
19761,7446,508,9.281888618575946
19762,15908,426,8.499811530515775
19763,8272,1158,14.013892321790152
19764,14961,1080,13.53369466942562
19765,8675,598,10.070594021444464
19766,13755,3977,25.97061846121493
19767,8393,142,4.907368475204367
19768,14200,268,6.741738352633854
19769,8582,411,8.34882595247809
19770,7785,228,6.2183035706422105
19771,14999,675,10.69932507816613
19772,8308,1345,15.103084028327135
19773,14632,103,4.179488252248698
19774,7848,1299,14.842568845728518
19775,8057,349,7.693380457950016
19776,7418,418,8.41962283659704
19777,7519,368,7.900023912125563
19778,3022,42,2.6688805808143985
19779,9901,435,8.589128990532116
19780,6151,486,9.07867838026867
19781,8759,396,8.195059091626764
19782,14542,469,8.918481542667726
19783,7582,499,9.19929973236764
19784,8577,249,6.498366031087027
19785,8733,3069,22.81407898082283
19786,13633,2071,18.74107703978999
19787,7905,735,11.164728487802268
19788,15448,707,10.950002123435626
19789,8112,8232,37.36432813140158
19790,7911,374,7.964165889781714
19791,7948,1430,15.573008305846834
19792,8434,163,5.257730225939111
19793,8455,831,11.871483914458786
19794,8630,534,9.516453393718315
19795,8840,2713,21.450103564940665
19796,7491,752,11.293106318094964
19797,10815,467,8.899445274339815
19798,7559,319,7.355290635436017
19799,13785,438,8.618695787060979
19800,8687,71,3.470033526598096
19801,14034,347,7.671304715290064
19802,4260,63,3.26869780370904
19803,8576,720,11.05021542490581
19804,1764,673,10.683462467399744
19805,7830,748,11.263031414318489
19806,7539,1990,18.370925446366343
19807,8277,550,9.657969759856254
19808,3450,303,7.168459084367277
19809,7774,40,2.604560753507695
19810,8079,71,3.470033526598096
19811,7753,182,5.555717961716757
19812,8205,1133,13.861794348407194
19813,8408,404,8.277423564068531
19814,8527,582,9.934956932834078
19815,16691,476,8.984790868611222
19816,8138,400,8.236344285368705
19817,7725,423,8.469829738571221
19818,7923,34,2.4012863658684456
19819,8005,892,12.299484900892816
19820,7787,1204,14.289523268228663
19821,4540,671,10.667576269068968
19822,8271,344,7.638071470006557
19823,7464,373,7.953511482483366
19824,6151,486,9.07867838026867
19825,8701,643,10.442632223405392
19826,7611,595,10.04530157291704
19827,3478,679,10.730979955257858
19828,8055,407,8.308099729354506
19829,8221,826,11.835715577919853
19830,7715,429,8.52968793732762
19831,8756,684,10.770417721239273
19832,8785,521,9.399902699561908
19833,1701,423,8.469829738571221
19834,10218,721,11.057886522966047
19835,2629,1522,16.066150196827284
19836,14273,99,4.097529545813382
19837,8626,762,11.36794548242885
19838,3511,694,10.848863169459882
19839,7938,223,6.149742450446408
19840,13875,1554,16.23416679481837
19841,8725,837,11.914264175309384
19842,7970,414,8.379240719699794
19843,8016,361,7.824527071100269
19844,14027,624,10.28719071524953
19845,6009,404,8.277423564068531
19846,8501,449,8.726250321160208
19847,7646,242,6.406372386008408
19848,7806,628,10.320109809676804
19849,8156,563,9.771442796019402
19850,9289,57,3.1091517853211053
19851,14965,1524,16.076702677568836
19852,8616,1797,17.457358680171588
19853,14447,900,12.354516428053058
19854,8248,495,9.16235460425256
19855,4290,402,8.256909471652294
19856,8878,110,4.319175381535181
19857,7421,777,11.479289427529553
19858,8307,486,9.07867838026867
19859,8308,509,9.291019844216107
19860,7097,353,7.737342989853716
19861,8129,465,8.880368199294084
19862,10154,32,2.329589958548512
19863,8586,424,8.479835447598807
19864,7717,365,7.8677568314134
19865,8096,429,8.52968793732762
19866,8188,477,8.99422372251477
19867,7740,3352,23.842758586793465
19868,11130,513,9.327455355963316
19869,14690,1599,16.467540050977107
19870,11457,633,10.36111159932304
19871,15124,777,11.479289427529553
19872,8666,621,10.26243209760789
19873,8694,500,9.208512854088177
19874,8741,944,12.652912177108348
19875,8793,648,10.483154813468303
19876,8844,856,12.048732953321236
19877,8851,1084,13.558733903912662
19878,8891,488,9.097339609374457
19879,4444,975,12.858988394061912
19880,8898,1649,16.723024434262054
19881,8934,2592,20.96630962693661
19882,8950,390,8.13273834618129
19883,8982,663,10.603793477461776
19884,9012,82,3.729163481715541
19885,9037,1672,16.83924567319408
19886,9066,595,10.04530157291704
19887,9085,1043,13.299847177333668
19888,9106,365,7.8677568314134
19889,9160,505,9.254440883907913
19890,9209,1557,16.249829284515172
19891,9329,687,10.79401121659082
19892,9369,885,12.251129535741416
19893,9395,426,8.499811530515775
19894,9448,33,2.365709786287801
19895,9527,443,8.66774965949881
19896,9562,470,8.92798445590452
19897,9610,356,7.77015165852906
19898,9624,358,7.791947358169042
19899,9658,1855,17.736848376481532
19900,9663,548,9.640393822161116
19901,9690,1268,14.664394088512095
19902,9719,881,12.2234120125947
19903,9778,374,7.964165889781714
19904,9865,25,2.0590860713421764
19905,9920,1049,13.338046912806885
19906,9909,952,12.706413101475931
19907,9997,514,9.336542017013397
19908,10040,385,8.080437235546633
19909,10084,359,7.802822377220011
19910,8749,986,12.931322829326662
19911,8661,974,12.852392349311902
19912,8878,167,5.321851256905344
19913,9456,283,6.927837850649468
19914,15501,36,2.4709032856106115
19915,8688,364,7.8569716901796465
19916,9836,1326,14.996028548429807
19917,8875,586,9.96903921795572
19918,8954,1309,14.899590065497405
